Datetime,close,BB_Upper,BB_Lower,SMA5,SMA_9,SMA_20,SMA34,SMA_50,SMA_100,MACD,AO,RSI,IFT_RSI,SAR,ROC,high,low
2024-06-28 14:15:00,545.39,546.7,545.94,546.03,546.27,547.39,546.68,546.35,545.27,-0.16,-0.6499999999999773,40.41,0.4,548.49,-0.43,546.58,545.24
2024-06-28 14:30:00,545.21,546.61,545.72,545.81,546.07,547.26,546.65,546.37,545.28,-0.25,-0.8400000000000318,39.3,0.48,548.23,-0.47,545.65,545.13
2024-06-28 14:45:00,545.1,546.43,545.52,545.64,545.96,547.11,546.64,546.38,545.3,-0.32,-1.0,38.6,0.55,547.92,-0.48,545.3,544.95
2024-06-28 15:00:00,544.71,546.38,545.28,545.38,545.78,546.84,546.6,546.37,545.32,-0.41,-1.2200000000000273,36.16,0.64,547.56,-0.38,545.15,544.58
2024-06-28 15:15:00,544.78,546.27,545.09,545.04,545.55,546.6,546.56,546.36,545.33,-0.46,-1.5199999999999818,36.93,0.68,547.15,-0.4,545.06,544.63
2024-06-28 15:30:00,544.9,546.0,544.96,544.94,545.4,546.37,546.52,546.32,545.34,-0.5,-1.5799999999999272,38.31,0.68,546.79,-0.23,545.47,542.95
2024-06-28 15:45:00,544.09,545.84,544.69,544.72,545.19,546.14,546.47,546.28,545.34,-0.58,-1.75,33.06,0.73,546.17,-0.41,545.39,543.73
2024-07-01 09:30:00,545.08,545.72,544.64,544.71,545.08,546.02,546.47,546.25,545.35,-0.56,-1.759999999999991,43.28,0.63,545.86,-0.32,545.86,545.0
2024-07-01 09:45:00,544.77,545.54,544.56,544.72,544.89,545.87,546.47,546.21,545.36,-0.56,-1.75,41.16,0.54,545.86,-0.28,545.16,544.09
2024-07-01 10:00:00,542.77,545.29,544.07,544.32,544.6,545.62,546.41,546.14,545.35,-0.71,-2.089999999999918,30.71,0.6,545.47,-0.59,545.47,542.71
2024-07-01 10:15:00,544.33,545.15,544.0,544.21,544.5,545.45,546.38,546.1,545.35,-0.7,-2.169999999999959,42.89,0.44,545.47,-0.31,544.44,542.6
2024-07-01 10:30:00,543.44,545.01,543.79,544.08,544.32,545.28,546.32,546.06,545.35,-0.76,-2.240000000000009,38.71,0.36,544.9,-0.55,544.4,542.8
2024-07-01 10:45:00,543.48,544.85,543.62,543.76,544.18,545.1,546.25,546.02,545.34,-0.79,-2.490000000000009,39.0,0.27,544.44,-0.35,543.52,542.52
2024-07-01 11:00:00,543.89,544.76,543.55,543.58,544.08,544.99,546.2,546.01,545.34,-0.77,-2.6200000000000045,42.01,0.08,544.05,-0.24,543.94,542.88
2024-07-01 11:15:00,544.22,544.68,543.52,543.87,544.01,544.89,546.14,545.99,545.34,-0.72,-2.269999999999982,44.38,-0.25,542.52,-0.16,544.25,543.37
2024-07-01 11:30:00,543.71,544.52,543.44,543.75,543.97,544.73,546.01,545.95,545.35,-0.72,-2.259999999999991,41.55,-0.35,542.52,-0.18,544.23,543.65
2024-07-01 11:45:00,544.47,544.57,543.46,543.95,543.9,544.64,545.91,545.92,545.37,-0.64,-1.9599999999999227,47.01,-0.73,542.59,-0.06,544.5,543.69
2024-07-01 12:00:00,545.02,544.56,543.46,544.26,543.93,544.59,545.75,545.9,545.38,-0.53,-1.490000000000009,50.53,-1.0,542.7,0.02,545.06,543.96
2024-07-01 12:15:00,545.21,544.65,543.46,544.53,544.2,544.55,545.63,545.89,545.4,-0.43,-1.1000000000000227,51.77,-0.63,542.89,0.21,545.25,544.86
2024-07-01 12:30:00,545.27,544.85,543.75,544.74,544.3,544.49,545.5,545.88,545.41,-0.33,-0.7599999999999909,52.16,-0.18,543.13,0.03,545.33,544.98
2024-07-01 12:45:00,545.03,544.95,543.79,545.0,544.48,544.47,545.4,545.85,545.42,-0.28,-0.39999999999997726,50.37,-0.03,543.39,0.05,545.37,544.83
2024-07-01 13:00:00,545.01,545.06,544.0,545.11,544.65,544.46,545.32,545.83,545.43,-0.23,-0.21000000000003638,50.18,0.04,543.67,0.41,545.21,544.69
2024-07-01 13:15:00,545.05,545.14,544.23,545.11,544.78,544.46,545.24,545.82,545.43,-0.19,-0.12999999999999545,50.55,0.1,543.91,0.13,545.24,544.6
2024-07-01 13:30:00,545.17,545.22,544.41,545.1,544.88,544.48,545.16,545.82,545.44,-0.14,-0.05999999999994543,51.58,0.19,544.11,0.32,545.25,544.89
2024-07-01 13:45:00,544.92,545.26,544.51,545.03,545.02,544.49,545.08,545.82,545.44,-0.13,-0.05000000000006821,49.28,0.02,544.29,0.26,545.25,544.8
2024-07-01 14:00:00,545.38,545.25,544.85,545.1,545.12,544.52,545.04,545.83,545.45,-0.07,0.06000000000005912,53.4,0.12,544.44,0.27,545.5,544.55
2024-07-01 14:15:00,544.8,545.22,544.95,545.06,545.09,544.55,544.98,545.82,545.45,-0.08,0.07999999999992724,48.1,-0.26,544.55,0.11,545.67,544.77
2024-07-01 14:30:00,544.95,545.22,544.94,545.04,545.06,544.54,544.94,545.81,545.45,-0.07,0.09999999999990905,49.49,-0.52,545.67,0.23,544.96,544.45
2024-07-01 14:45:00,544.76,545.19,544.88,544.96,545.01,544.54,544.9,545.79,545.45,-0.08,0.06000000000005912,47.7,-0.88,545.67,0.05,544.96,544.57
2024-07-01 15:00:00,545.03,545.15,544.87,544.98,545.01,544.66,544.84,545.77,545.47,-0.06,0.13999999999998636,50.43,-0.9,545.62,0.0,545.15,544.53
2024-07-01 15:15:00,544.33,545.16,544.72,544.77,544.93,544.66,544.79,545.73,545.47,-0.1,-0.01999999999998181,44.11,-0.92,545.57,-0.16,545.05,543.82
2024-07-01 15:30:00,544.74,545.14,544.69,544.76,544.9,544.72,544.75,545.67,545.47,-0.1,0.009999999999990905,48.2,-0.86,545.47,-0.1,544.98,544.29
2024-07-01 15:45:00,545.37,545.2,544.69,544.85,544.92,544.82,544.73,545.62,545.49,-0.05,0.12000000000000455,53.8,-1.0,543.82,0.06,545.88,544.59
2024-07-02 09:30:00,545.16,545.2,544.69,544.93,544.95,544.88,544.69,545.52,545.5,-0.03,0.2399999999998954,51.79,-0.98,545.88,0.03,545.68,543.65
2024-07-02 09:45:00,545.12,545.22,544.71,544.94,544.92,544.92,544.68,545.43,545.51,-0.01,0.2600000000001046,51.45,-0.93,545.88,0.01,545.59,544.67
2024-07-02 10:00:00,544.99,545.15,544.7,545.08,544.94,544.99,544.68,545.34,545.52,-0.01,0.40000000000009095,50.06,-0.93,545.79,-0.03,545.71,544.47
2024-07-02 10:15:00,545.33,545.23,544.73,545.19,544.98,545.03,544.68,545.27,545.54,0.02,0.5100000000001046,53.46,-0.71,545.71,0.08,545.35,544.66
2024-07-02 10:30:00,545.3,545.27,544.75,545.18,545.04,545.05,544.7,545.23,545.55,0.04,0.4799999999999045,53.12,-0.49,543.65,-0.01,545.88,545.28
2024-07-02 10:45:00,545.76,545.42,544.8,545.3,545.12,545.07,544.73,545.19,545.55,0.09,0.5699999999999363,57.61,-0.03,543.65,0.18,545.97,545.1
2024-07-02 11:00:00,545.83,545.55,544.84,545.44,545.29,545.1,544.76,545.15,545.56,0.14,0.6800000000000637,58.28,0.29,543.74,0.16,546.02,545.69
2024-07-02 11:15:00,546.06,545.69,545.04,545.66,545.44,545.15,544.82,545.11,545.57,0.19,0.8399999999999181,60.44,0.5,543.88,0.24,546.1,545.44
2024-07-02 11:30:00,546.22,545.85,545.18,545.83,545.53,545.21,544.85,545.1,545.58,0.24,0.9800000000000182,61.92,0.63,544.06,0.22,546.51,546.01
2024-07-02 11:45:00,545.65,545.88,545.21,545.9,545.59,545.24,544.88,545.08,545.59,0.24,1.0199999999999818,54.14,0.53,544.3,0.24,546.35,545.52
2024-07-02 12:00:00,545.35,545.89,545.24,545.82,545.61,545.25,544.95,545.06,545.6,0.2,0.8700000000000045,50.54,0.26,544.52,0.11,545.69,545.12
2024-07-02 12:15:00,545.84,545.94,545.33,545.82,545.7,545.3,545.0,545.05,545.61,0.21,0.82000000000005,55.67,0.16,544.72,0.09,545.92,545.3
2024-07-02 12:30:00,545.73,545.95,545.46,545.76,545.75,545.32,545.06,545.03,545.62,0.21,0.7000000000000455,54.36,-0.04,544.9,0.1,545.88,545.61
2024-07-02 12:45:00,546.0,546.01,545.54,545.71,545.83,545.38,545.14,545.02,545.63,0.23,0.57000000000005,57.16,-0.07,545.06,0.16,546.0,545.7
2024-07-02 13:00:00,546.69,546.2,545.62,545.92,545.93,545.46,545.22,545.04,545.65,0.29,0.6999999999999318,63.35,0.17,545.21,0.31,546.84,545.9
2024-07-02 13:15:00,546.66,546.34,545.66,546.18,546.02,545.56,545.29,545.05,545.67,0.34,0.8899999999999864,62.91,0.33,545.4,0.24,546.92,546.61
2024-07-02 13:30:00,546.82,546.49,545.71,546.38,546.11,545.65,545.38,545.06,545.69,0.39,1.0,64.3,0.48,545.61,0.28,546.96,546.45
2024-07-02 13:45:00,547.28,546.72,545.73,546.69,546.22,545.79,545.46,545.1,545.72,0.45,1.2300000000000182,67.94,0.63,545.83,0.28,547.48,546.76
2024-07-02 14:00:00,547.64,546.97,545.76,547.02,546.44,545.94,545.54,545.14,545.76,0.53,1.4800000000000182,70.54,0.74,546.13,0.33,547.83,547.24
2024-07-02 14:15:00,547.72,547.23,545.91,547.22,546.71,546.06,545.62,545.2,545.79,0.59,1.6000000000000227,71.13,0.8,546.47,0.3,547.88,547.48
2024-07-02 14:30:00,547.73,547.43,546.19,547.44,546.92,546.19,545.69,545.26,545.81,0.63,1.75,71.17,0.83,546.75,0.28,547.82,547.55
2024-07-02 14:45:00,547.64,547.58,546.41,547.6,547.13,546.31,545.77,545.31,545.84,0.65,1.830000000000041,69.47,0.84,546.98,0.36,547.98,547.63
2024-07-02 15:00:00,547.8,547.69,546.7,547.71,547.33,546.45,545.85,545.37,545.85,0.67,1.8600000000000136,70.78,0.84,547.18,0.45,547.84,547.48
2024-07-02 15:15:00,547.97,547.79,547.0,547.77,547.47,546.58,545.93,545.45,545.87,0.69,1.8400000000000318,72.23,0.85,547.34,0.39,548.08,547.6
2024-07-02 15:30:00,548.15,547.92,547.16,547.86,547.64,546.73,546.02,545.51,545.88,0.71,1.8400000000000318,73.59,0.86,547.49,0.44,548.2,547.88
2024-07-02 15:45:00,548.97,548.22,547.32,548.11,547.88,546.89,546.14,545.59,545.9,0.79,1.9700000000000273,78.94,0.87,547.63,0.54,548.98,547.83
2024-07-03 09:30:00,549.27,548.52,547.51,548.43,548.1,547.06,546.25,545.72,545.93,0.86,2.17999999999995,80.49,0.88,547.83,0.47,549.44,548.65
2024-07-03 09:45:00,549.58,548.84,547.66,548.79,548.31,547.24,546.4,545.83,545.97,0.93,2.3899999999999864,81.97,0.89,548.15,0.53,549.63,549.1
2024-07-03 10:00:00,549.8,549.14,547.78,549.15,548.55,547.41,546.54,545.96,546.01,1.0,2.6100000000000136,82.96,0.9,548.45,0.54,550.11,548.88
2024-07-03 10:15:00,549.18,549.27,547.94,549.36,548.71,547.59,546.67,546.07,546.05,0.99,2.6900000000000546,71.15,0.87,548.78,0.35,549.91,549.04
2024-07-03 10:30:00,549.6,549.45,548.14,549.49,548.92,547.8,546.8,546.19,546.1,1.0,2.6900000000000546,73.86,0.84,549.04,0.36,549.7,549.09
2024-07-03 10:45:00,549.81,549.63,548.4,549.59,549.15,548.0,546.96,546.3,546.14,1.02,2.6299999999999955,75.13,0.82,549.09,0.38,549.93,549.57
2024-07-03 11:00:00,550.16,549.82,548.68,549.71,549.39,548.22,547.12,546.43,546.19,1.05,2.590000000000032,77.12,0.81,549.29,0.44,550.16,549.48
2024-07-03 11:15:00,550.03,549.93,548.98,549.76,549.6,548.43,547.26,546.54,546.23,1.05,2.5,74.68,0.78,549.47,0.44,550.49,550.01
2024-07-03 11:30:00,550.12,549.98,549.32,549.94,549.73,548.6,547.41,546.64,546.27,1.04,2.5300000000000864,75.25,0.76,549.67,0.42,550.2,549.87
2024-07-03 11:45:00,550.39,550.11,549.48,550.1,549.85,548.78,547.56,546.74,546.32,1.05,2.5400000000000773,76.9,0.76,549.84,0.44,550.42,550.0
2024-07-03 12:00:00,550.82,550.32,549.58,550.3,549.99,548.98,547.73,546.85,546.37,1.08,2.5699999999999363,79.3,0.78,549.97,0.49,550.82,550.32
2024-07-03 12:15:00,551.14,550.56,549.65,550.5,550.14,549.18,547.9,546.98,546.41,1.11,2.6000000000000227,80.92,0.81,550.14,0.4,551.18,550.76
2024-07-03 12:30:00,550.78,550.68,549.72,550.65,550.32,549.33,548.06,547.09,546.46,1.1,2.590000000000032,74.11,0.78,550.35,0.28,551.13,550.71
2024-07-03 12:45:00,550.6,550.73,549.96,550.74,550.43,549.48,548.21,547.2,546.51,1.06,2.5299999999999727,70.77,0.73,550.51,0.19,550.8,550.6
2024-07-05 09:30:00,552.22,551.17,550.05,551.11,550.7,549.7,548.39,547.34,546.58,1.15,2.7200000000000273,79.49,0.75,550.6,0.44,552.35,551.56
2024-07-05 09:45:00,552.53,551.57,550.19,551.45,550.96,549.95,548.58,547.5,546.66,1.23,2.8700000000000045,80.68,0.78,550.95,0.61,552.53,551.39
2024-07-05 10:00:00,551.79,551.74,550.35,551.58,551.15,550.15,548.75,547.62,546.73,1.22,2.830000000000041,70.22,0.73,551.12,0.4,552.78,551.12
2024-07-05 10:15:00,552.09,551.93,550.57,551.85,551.37,550.35,548.94,547.77,546.8,1.22,2.909999999999968,71.84,0.69,551.12,0.42,552.22,551.66
2024-07-05 10:30:00,552.57,552.16,550.82,552.24,551.62,550.57,549.15,547.92,546.86,1.24,3.090000000000032,74.19,0.68,551.45,0.44,552.57,551.8
2024-07-05 10:45:00,552.35,552.31,551.07,552.27,551.79,550.74,549.34,548.07,546.93,1.23,2.92999999999995,71.29,0.63,551.72,0.42,552.84,552.33
2024-07-05 11:00:00,553.02,552.56,551.26,552.37,552.0,550.93,549.56,548.23,547.0,1.26,2.810000000000059,74.6,0.64,551.94,0.53,553.14,552.1
2024-07-05 11:15:00,552.91,552.74,551.43,552.59,552.23,551.1,549.76,548.41,547.07,1.26,2.830000000000041,73.1,0.64,552.1,0.46,553.1,552.61
2024-07-05 11:30:00,553.42,552.97,551.73,552.85,552.55,551.28,549.96,548.58,547.13,1.29,2.8899999999999864,75.56,0.68,552.31,0.47,553.44,552.86
2024-07-05 11:45:00,553.53,553.1,552.19,553.05,552.69,551.49,550.16,548.74,547.18,1.31,2.8899999999999864,76.09,0.7,552.53,0.43,553.72,553.38
2024-07-05 12:00:00,553.65,553.29,552.29,553.31,552.82,551.7,550.36,548.91,547.21,1.31,2.949999999999932,76.61,0.73,552.77,0.52,553.66,553.19
2024-07-05 12:15:00,553.61,553.43,552.36,553.42,553.02,551.89,550.55,549.08,547.26,1.3,2.8700000000000045,76.04,0.75,552.96,0.55,553.76,553.44
2024-07-05 12:30:00,553.21,553.48,552.6,553.48,553.14,552.04,550.71,549.25,547.29,1.24,2.769999999999982,69.66,0.69,553.12,0.18,553.6,553.2
2024-07-05 12:45:00,553.51,553.54,552.82,553.5,553.25,552.21,550.88,549.41,547.34,1.21,2.6200000000000045,71.56,0.65,553.76,0.18,553.55,553.1
2024-07-05 13:00:00,553.52,553.6,552.95,553.5,553.38,552.38,551.05,549.57,547.4,1.17,2.4500000000000455,71.66,0.61,553.76,0.31,553.6,553.29
2024-07-05 13:15:00,553.86,553.66,553.19,553.54,553.47,552.56,551.23,549.74,547.46,1.15,2.3099999999999454,73.86,0.63,553.1,0.32,553.99,553.48
2024-07-05 13:30:00,554.36,553.86,553.25,553.69,553.63,552.73,551.43,549.91,547.53,1.16,2.2600000000001046,76.65,0.68,553.1,0.32,554.46,553.84
2024-07-05 13:45:00,554.27,553.99,553.4,553.9,553.72,552.89,551.61,550.07,547.59,1.15,2.2899999999999636,75.13,0.7,553.15,0.35,554.52,554.24
2024-07-05 14:00:00,554.24,554.09,553.46,554.05,553.8,553.06,551.79,550.23,547.67,1.13,2.259999999999991,74.58,0.71,553.24,0.22,554.38,553.93
2024-07-05 14:15:00,554.04,554.14,553.52,554.15,553.85,553.24,551.94,550.4,547.74,1.08,2.2099999999999227,70.84,0.65,553.31,0.2,554.4,554.01
2024-07-05 14:30:00,554.11,554.19,553.56,554.2,553.9,553.33,552.08,550.57,547.82,1.04,2.1200000000000045,71.38,0.61,553.39,0.12,554.22,553.86
2024-07-05 14:45:00,554.37,554.28,553.62,554.21,554.03,553.42,552.22,550.75,547.9,1.01,1.990000000000009,73.36,0.64,553.45,0.15,554.43,554.1
2024-07-05 15:00:00,554.41,554.34,553.8,554.23,554.13,553.55,552.36,550.92,547.97,0.98,1.8700000000000045,73.66,0.65,553.52,0.14,554.49,554.32
2024-07-05 15:15:00,554.35,554.38,553.93,554.26,554.22,553.67,552.51,551.09,548.05,0.95,1.75,72.34,0.63,553.58,0.13,554.61,554.24
2024-07-05 15:30:00,554.82,554.49,554.08,554.41,554.33,553.78,552.67,551.25,548.14,0.94,1.740000000000009,75.97,0.68,553.66,0.29,554.87,554.25
2024-07-05 15:45:00,554.69,554.56,554.18,554.53,554.37,553.89,552.81,551.41,548.23,0.92,1.7200000000000273,73.11,0.68,553.78,0.21,555.05,554.5
2024-07-08 09:30:00,555.84,554.93,554.1,554.82,554.54,554.04,552.98,551.59,548.32,0.98,1.8400000000000318,80.21,0.74,553.93,0.42,556.11,555.29
2024-07-08 09:45:00,556.02,555.25,554.13,555.14,554.74,554.19,553.15,551.76,548.43,1.03,1.990000000000009,81.06,0.79,554.24,0.39,556.25,555.77
2024-07-08 10:00:00,555.91,555.47,554.24,555.46,554.95,554.32,553.32,551.93,548.54,1.05,2.1399999999999864,78.82,0.81,554.56,0.28,556.04,555.59
2024-07-08 10:15:00,555.49,555.59,554.41,555.59,555.1,554.41,553.47,552.09,548.64,1.03,2.1200000000000045,70.92,0.77,554.83,0.22,555.9,555.16
2024-07-08 10:30:00,555.11,555.64,554.57,555.68,555.18,554.49,553.6,552.23,548.74,0.96,2.0799999999999272,64.62,0.65,554.91,0.16,555.57,554.91
2024-07-08 10:45:00,555.19,555.68,554.69,555.55,555.27,554.57,553.72,552.38,548.85,0.9,1.8299999999999272,65.28,0.49,554.91,0.21,555.25,554.92
2024-07-08 11:00:00,555.3,555.72,554.83,555.4,555.37,554.67,553.85,552.53,548.95,0.86,1.5499999999999545,66.23,0.3,554.92,0.21,555.53,555.11
2024-07-08 11:15:00,555.37,555.73,555.01,555.29,555.44,554.76,553.99,552.68,549.07,0.82,1.2999999999999545,66.93,0.11,555.06,0.18,555.54,555.06
2024-07-08 11:30:00,555.12,555.74,555.07,555.22,555.48,554.84,554.08,552.82,549.17,0.76,1.1399999999999864,62.31,-0.38,556.25,0.13,555.45,554.73
2024-07-08 11:45:00,555.09,555.73,555.16,555.21,555.4,554.9,554.15,552.94,549.27,0.7,1.0600000000000591,61.76,-0.89,556.25,0.13,555.23,554.91
2024-07-08 12:00:00,554.57,555.65,554.98,555.09,555.24,554.92,554.23,553.05,549.39,0.61,0.8600000000000136,53.01,-0.68,556.19,-0.05,555.1,554.29
2024-07-08 12:15:00,554.59,555.49,554.86,554.95,555.09,554.93,554.31,553.15,549.49,0.53,0.6400000000001,53.22,-0.05,556.08,-0.02,554.62,554.38
2024-07-08 12:30:00,554.6,555.31,554.77,554.79,554.99,554.95,554.37,553.25,549.6,0.46,0.4199999999999591,53.44,0.26,555.97,-0.22,554.78,554.49
2024-07-08 12:45:00,554.8,555.22,554.73,554.73,554.96,554.99,554.44,553.36,549.71,0.42,0.2899999999999636,56.38,0.23,555.87,-0.22,554.89,554.59
2024-07-08 13:00:00,554.72,555.18,554.68,554.66,554.91,555.02,554.49,553.46,549.82,0.37,0.16999999999995907,54.89,0.25,555.77,-0.21,554.81,554.55
2024-07-08 13:15:00,554.9,555.14,554.67,554.72,554.86,555.04,554.55,553.56,549.93,0.35,0.17000000000007276,57.61,0.03,555.69,-0.11,554.92,554.47
2024-07-08 13:30:00,555.19,555.12,554.67,554.84,554.84,555.08,554.6,553.66,550.04,0.35,0.2400000000000091,61.62,-0.63,555.6,0.01,555.37,554.89
2024-07-08 13:45:00,555.23,555.09,554.67,554.97,554.85,555.13,554.65,553.77,550.15,0.35,0.32000000000005,62.15,-0.98,555.52,0.01,555.28,554.98
2024-07-08 14:00:00,555.0,555.07,554.67,555.01,554.84,555.14,554.69,553.86,550.25,0.32,0.31999999999993634,57.24,-0.91,555.45,-0.05,555.22,554.92
2024-07-08 14:15:00,555.22,555.1,554.67,555.11,554.92,555.16,554.74,553.96,550.35,0.32,0.37000000000000455,60.46,-0.5,555.38,-0.03,555.29,554.99
2024-07-08 14:30:00,554.46,555.1,554.64,555.02,554.9,555.09,554.77,554.03,550.44,0.25,0.25,47.22,-0.92,555.32,-0.12,555.23,554.35
2024-07-08 14:45:00,554.95,555.12,554.69,554.97,554.94,555.04,554.81,554.11,550.54,0.24,0.16000000000008185,54.19,-0.9,555.25,-0.03,555.05,554.19
2024-07-08 15:00:00,554.86,555.13,554.74,554.9,554.95,554.99,554.85,554.19,550.64,0.21,0.049999999999954525,52.81,-0.96,555.17,0.05,554.98,554.72
2024-07-08 15:15:00,554.62,555.12,554.71,554.82,554.94,554.94,554.88,554.27,550.74,0.17,-0.05999999999994543,49.2,-0.97,555.09,0.01,554.86,554.53
2024-07-08 15:30:00,554.92,555.14,554.73,554.76,554.94,554.93,554.89,554.33,550.83,0.16,-0.12999999999999545,53.54,-0.97,555.02,0.06,554.93,554.51
2024-07-08 15:45:00,555.34,555.2,554.75,554.94,554.96,554.94,554.92,554.38,550.94,0.19,0.020000000000095497,58.7,-0.97,554.19,0.1,555.56,554.68
2024-07-09 09:30:00,556.35,555.51,554.68,555.22,555.08,555.0,554.99,554.47,551.05,0.29,0.2300000000000182,68.04,-0.34,554.19,0.29,556.7,556.11
2024-07-09 09:45:00,556.67,555.82,554.66,555.58,555.27,555.06,555.06,554.57,551.17,0.39,0.5200000000000955,70.29,0.26,554.29,0.32,556.82,556.32
2024-07-09 10:00:00,556.55,556.05,554.74,555.97,555.41,555.13,555.14,554.64,551.28,0.45,0.8300000000000409,68.32,0.5,554.44,0.24,556.9,556.08
2024-07-09 10:15:00,556.02,556.15,554.8,556.19,555.59,555.18,555.18,554.72,551.4,0.45,1.0100000000001046,60.28,0.48,554.64,0.14,556.66,555.67
2024-07-09 10:30:00,556.64,556.36,555.03,556.45,555.78,555.28,555.25,554.79,551.51,0.5,1.2000000000000455,65.41,0.55,554.82,0.3,556.68,555.76
2024-07-09 10:45:00,556.35,556.48,555.18,556.45,555.94,555.37,555.31,554.86,551.63,0.5,1.1400000000001,61.41,0.51,554.99,0.2,556.91,556.27
2024-07-09 11:00:00,556.25,556.57,555.38,556.36,556.12,555.45,555.35,554.92,551.75,0.5,1.009999999999991,60.05,0.43,555.18,0.32,556.59,555.97
2024-07-09 11:15:00,556.05,556.57,555.66,556.26,556.25,555.51,555.39,554.97,551.85,0.47,0.8700000000000045,57.32,0.2,555.35,0.2,556.32,555.72
2024-07-09 11:30:00,556.08,556.54,555.92,556.27,556.33,555.58,555.4,555.01,551.96,0.44,0.8700000000000045,57.63,-0.11,555.51,0.22,556.13,555.84
2024-07-09 11:45:00,556.53,556.54,556.15,556.25,556.35,555.66,555.41,555.07,552.08,0.45,0.8400000000000318,62.06,-0.11,555.65,0.34,556.53,556.05
2024-07-09 12:00:00,556.51,556.56,556.16,556.28,556.33,555.73,555.43,555.14,552.19,0.46,0.8500000000000227,61.82,-0.08,555.77,0.29,556.75,556.35
2024-07-09 12:15:00,556.69,556.57,556.16,556.37,556.35,555.8,555.47,555.2,552.31,0.47,0.8999999999999773,63.6,0.09,555.89,0.24,556.8,556.49
2024-07-09 12:30:00,556.46,556.56,556.16,556.45,556.4,555.88,555.51,555.26,552.42,0.45,0.9400000000000546,59.77,0.02,555.99,0.02,556.74,556.28
2024-07-09 12:45:00,556.72,556.62,556.24,556.58,556.4,555.95,555.55,555.32,552.53,0.46,1.0300000000000864,62.52,0.12,556.08,0.01,556.72,556.11
2024-07-09 13:00:00,556.93,556.68,556.23,556.66,556.47,556.07,555.6,555.37,552.64,0.47,1.0599999999999454,64.62,0.31,556.11,0.07,557.18,556.55
2024-07-09 13:15:00,556.0,556.67,556.17,556.56,556.44,556.13,555.62,555.4,552.74,0.4,0.9399999999999409,50.98,-0.13,557.18,-0.0,556.93,555.73
2024-07-09 13:30:00,556.22,556.67,556.16,556.47,556.46,556.2,555.65,555.44,552.84,0.36,0.82000000000005,53.48,-0.49,557.18,-0.08,556.34,555.96
2024-07-09 13:45:00,556.14,556.67,556.18,556.4,556.47,556.27,555.68,555.49,552.94,0.32,0.7200000000000273,52.44,-0.88,557.12,-0.04,556.34,556.04
2024-07-09 14:00:00,555.89,556.68,556.14,556.24,556.4,556.32,555.72,555.52,553.05,0.26,0.5199999999999818,49.19,-0.92,557.07,-0.06,556.13,555.76
2024-07-09 14:15:00,555.74,556.64,556.02,556.0,556.31,556.34,555.75,555.55,553.15,0.2,0.25,47.36,-0.38,557.01,-0.05,556.1,555.72
2024-07-09 14:30:00,556.08,556.6,555.97,556.02,556.24,556.33,555.8,555.58,553.25,0.18,0.22000000000002728,51.82,-0.32,556.94,0.0,556.14,555.61
2024-07-09 14:45:00,555.9,556.51,555.9,555.95,556.18,556.29,555.83,555.61,553.35,0.15,0.12000000000000455,49.34,-0.16,556.83,-0.11,556.18,555.63
2024-07-09 15:00:00,555.8,556.46,555.83,555.88,556.08,556.25,555.86,555.63,553.44,0.11,0.01999999999998181,48.06,0.03,556.73,-0.13,555.92,555.59
2024-07-09 15:15:00,555.78,556.33,555.77,555.86,555.95,556.24,555.89,555.66,553.53,0.08,-0.029999999999972715,47.85,0.14,556.62,-0.16,555.81,555.52
2024-07-09 15:30:00,555.82,556.07,555.81,555.88,555.93,556.2,555.91,555.65,553.62,0.06,-0.029999999999972715,48.34,0.13,556.49,-0.12,555.99,555.59
2024-07-09 15:45:00,555.85,556.05,555.79,555.83,555.89,556.17,555.92,555.65,553.71,0.04,-0.08999999999991815,48.94,0.07,556.37,-0.16,556.08,555.56
2024-07-10 09:30:00,557.01,556.3,555.7,556.05,555.99,556.21,555.98,555.67,553.8,0.12,0.06999999999993634,63.88,-0.92,555.52,0.01,557.32,556.79
2024-07-10 09:45:00,557.28,556.56,555.67,556.35,556.14,556.27,556.04,555.71,553.9,0.21,0.3100000000000591,66.35,-0.42,555.52,0.23,557.37,556.99
2024-07-10 10:00:00,557.7,556.88,555.71,556.73,556.36,556.35,556.14,555.76,554.0,0.3,0.5900000000000318,69.77,0.35,555.59,0.27,557.75,557.18
2024-07-10 10:15:00,557.36,557.08,555.83,557.04,556.5,556.39,556.21,555.8,554.09,0.35,0.8299999999999272,64.1,0.51,555.72,0.22,557.72,557.14
2024-07-10 10:30:00,557.14,557.2,555.93,557.3,556.64,556.43,556.28,555.84,554.19,0.36,1.0199999999999818,60.62,0.54,555.84,0.22,557.38,557.04
2024-07-10 10:45:00,557.02,557.29,556.06,557.3,556.77,556.44,556.35,555.87,554.28,0.36,0.9499999999999318,58.76,0.5,555.96,0.23,557.27,556.92
2024-07-10 11:00:00,557.07,557.37,556.24,557.26,556.92,556.47,556.41,555.91,554.37,0.35,0.8500000000000227,59.32,0.46,556.07,0.18,557.27,556.77
2024-07-10 11:15:00,557.68,557.52,556.47,557.25,557.12,556.52,556.48,555.96,554.45,0.4,0.7699999999999818,65.51,0.54,556.17,0.32,557.7,557.07
2024-07-10 11:30:00,557.92,557.66,556.75,557.37,557.35,556.57,556.52,556.03,554.54,0.45,0.8500000000000227,67.65,0.61,556.26,0.38,558.03,557.67
